Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Customer_Days,MntTotal,MntRegularProds,AcceptedCmpOverall,marital_status,education_status
13533.0,1,0,45,12.0,3.0,8.0,8.0,0.0,17.0,2,2,0,3,7,0,0,0,0,0,0,3,11,0,41,2635,$31,14,0,Divorced,2n Cycle
59481.0,0,1,47,178.0,3.0,85.0,71.0,66.0,58.0,2,3,3,8,2,0,0,0,0,0,0,3,11,0,45,2408,$403,345,0,Together,Graduation
72117.0,0,1,34,707.0,20.0,171.0,65.0,60.0,50.0,1,9,7,9,5,0,0,0,0,0,0,3,11,0,43,2472,$1023,973,0,Married,Graduation
21955.0,1,0,81,5.0,1.0,7.0,17.0,14.0,11.0,2,2,1,3,6,0,0,0,0,0,0,3,11,0,34,2454,$44,33,0,Married,2n Cycle
67131.0,0,1,72,465.0,71.0,250.0,93.0,35.0,62.0,3,9,2,12,6,0,0,0,0,0,0,3,11,0,64,2619,$914,852,0,Married,Graduation
36802.0,1,0,23,16.0,1.0,2.0,0.0,0.0,1.0,1,1,0,3,5,0,0,0,0,0,0,3,11,0,40,2172,$19,18,0,Single,PhD
71853.0,0,0,29,358.0,108.0,413.0,141.0,97.0,32.0,1,2,8,6,1,0,0,0,0,0,0,3,11,0,38,2576,$1117,1085,0,Together,Graduation
28249.0,0,0,80,1.0,9.0,7.0,2.0,14.0,10.0,1,2,0,3,6,0,0,0,0,0,0,3,11,0,59,2173,$33,23,0,Married,Basic
47808.0,0,1,30,123.0,1.0,26.0,2.0,0.0,72.0,2,3,2,3,7,1,0,0,0,0,0,3,11,0,45,2411,$152,80,1,Married,Master
25509.0,1,0,15,40.0,3.0,30.0,10.0,7.0,11.0,3,3,0,3,9,0,0,0,0,0,0,3,11,1,46,2808,$90,79,0,Divorced,PhD
51012.0,0,0,86,102.0,9.0,63.0,2.0,9.0,24.0,1,4,1,4,6,0,0,0,0,0,0,3,11,0,74,2596,$185,161,0,Married,PhD
70596.0,0,0,68,347.0,44.0,534.0,17.0,0.0,26.0,1,3,5,12,2,0,0,0,0,0,0,3,11,0,35,2791,$942,916,0,Single,Graduation
85431.0,0,0,54,376.0,53.0,462.0,168.0,53.0,53.0,1,2,7,7,0,0,0,0,0,0,0,3,11,0,68,2545,$1112,1059,0,Together,PhD
42664.0,0,1,44,21.0,0.0,3.0,0.0,0.0,0.0,1,1,0,3,6,0,0,0,0,0,0,3,11,0,53,2262,$24,24,0,Married,Graduation
42586.0,1,1,7,194.0,2.0,56.0,0.0,0.0,0.0,5,4,1,6,8,0,0,0,0,0,0,3,11,1,65,2767,$252,252,0,Together,Graduation
29760.0,1,0,87,64.0,4.0,68.0,7.0,5.0,17.0,4,3,1,4,8,0,0,0,0,0,0,3,11,0,35,2828,$148,131,0,Single,Graduation
28973.0,0,0,59,206.0,0.0,46.0,3.0,2.0,12.0,2,5,1,5,8,0,0,0,0,0,0,3,11,0,43,2783,$257,245,0,Married,PhD
39435.0,1,0,16,71.0,0.0,18.0,0.0,0.0,13.0,1,3,1,2,7,0,0,0,0,0,0,3,11,0,47,2486,$89,76,0,Together,PhD
65370.0,0,0,1,71.0,22.0,112.0,138.0,89.0,29.0,1,2,3,13,1,0,0,0,0,0,0,3,11,0,36,2491,$432,403,0,Married,2n Cycle
20194.0,1,0,64,0.0,4.0,7.0,11.0,10.0,15.0,2,2,0,3,6,0,0,0,0,0,0,3,11,0,41,2718,$32,17,0,Single,Basic
42473.0,1,1,72,93.0,1.0,21.0,0.0,4.0,25.0,3,2,1,4,5,0,0,0,0,0,0,3,11,0,44,2291,$119,94,0,Single,PhD
64590.0,0,0,98,920.0,138.0,168.0,36.0,46.0,30.0,1,9,4,10,6,0,0,0,0,0,0,3,11,0,52,2782,$1308,1278,0,Married,Graduation
71232.0,0,1,91,653.0,17.0,170.0,34.0,26.0,17.0,2,11,2,10,7,0,0,0,0,0,0,3,11,0,61,2372,$900,883,0,Together,Graduation
34600.0,1,1,8,199.0,33.0,60.0,8.0,3.0,15.0,5,5,2,5,8,0,0,0,0,0,0,3,11,1,49,2703,$303,288,0,Together,Graduation
46904.0,1,1,20,153.0,4.0,56.0,0.0,9.0,31.0,4,5,1,4,8,0,0,0,0,0,0,3,11,0,53,2762,$222,191,0,Single,Graduation
49094.0,0,1,6,376.0,0.0,38.0,11.0,8.0,69.0,5,6,3,6,6,0,0,0,0,0,0,3,11,0,47,2805,$433,364,0,Married,Graduation
36075.0,1,0,54,46.0,0.0,30.0,12.0,1.0,30.0,1,2,0,4,6,0,0,0,0,0,0,3,11,0,37,2361,$89,59,0,Together,Graduation
60839.0,1,1,72,600.0,21.0,128.0,223.0,150.0,128.0,13,2,2,12,8,0,0,0,0,0,0,3,11,0,41,2829,$1122,994,0,Together,2n Cycle
77298.0,0,1,46,425.0,115.0,292.0,23.0,35.0,79.0,1,6,6,11,3,0,0,0,0,0,0,3,11,0,41,2398,$890,811,0,Together,Graduation
34026.0,1,1,11,18.0,6.0,15.0,12.0,8.0,17.0,3,2,1,3,5,0,0,0,0,0,0,3,11,0,70,2487,$59,42,0,Together,Graduation
48918.0,1,1,21,52.0,0.0,9.0,0.0,0.0,1.0,2,1,0,4,4,0,0,0,0,0,0,3,11,0,57,2237,$61,60,0,Single,PhD
82122.0,0,0,89,734.0,22.0,350.0,151.0,25.0,100.0,1,3,9,13,1,0,0,1,0,0,0,3,11,0,58,2477,$1282,1182,1,Together,2n Cycle
37697.0,1,0,82,34.0,6.0,21.0,11.0,4.0,8.0,1,2,1,3,6,0,0,0,0,0,0,3,11,0,44,2301,$76,68,0,Single,Graduation
34074.0,1,1,69,135.0,1.0,41.0,10.0,1.0,67.0,5,3,3,3,6,1,0,0,0,0,0,3,11,0,68,2510,$188,121,1,Together,Graduation
28520.0,1,1,55,11.0,0.0,10.0,0.0,2.0,20.0,1,1,1,2,6,0,0,0,0,0,0,3,11,0,60,2539,$23,3,0,Married,Master
62535.0,0,1,13,163.0,48.0,90.0,0.0,45.0,52.0,1,3,2,8,3,0,0,0,0,0,0,3,11,0,65,2428,$346,294,0,Single,Graduation
36273.0,1,0,80,29.0,3.0,30.0,3.0,2.0,9.0,2,3,0,3,6,0,0,0,0,0,0,3,11,0,43,2233,$67,58,0,Single,Master
63404.0,0,2,97,734.0,26.0,70.0,11.0,44.0,17.0,2,6,3,4,4,0,0,0,1,0,0,3,11,0,56,2182,$885,868,1,Together,Graduation
75774.0,1,0,27,340.0,21.0,134.0,258.0,14.0,56.0,1,7,5,8,4,0,0,0,0,0,0,3,11,0,39,2217,$767,711,0,Together,2n Cycle
78416.0,0,1,99,453.0,38.0,279.0,188.0,38.0,183.0,2,7,7,10,3,0,0,0,0,0,0,3,11,0,44,2161,$996,813,0,Together,Graduation
75702.0,0,1,87,1073.0,0.0,629.0,145.0,37.0,37.0,1,10,5,13,6,0,0,1,0,0,0,3,11,0,46,2782,$1884,1847,1,Together,Graduation
59385.0,1,1,85,135.0,0.0,10.0,0.0,4.0,36.0,2,3,1,4,5,0,0,0,0,0,0,3,11,0,69,2586,$149,113,0,Together,Master
37070.0,1,1,30,231.0,7.0,137.0,4.0,15.0,39.0,9,5,1,8,7,0,0,0,0,0,0,3,11,1,54,2625,$394,355,0,Single,Graduation
44689.0,1,1,82,18.0,0.0,5.0,0.0,0.0,11.0,2,1,1,2,7,1,0,0,0,0,0,3,11,0,69,2329,$23,12,1,Married,Graduation
53977.0,0,1,21,620.0,16.0,165.0,0.0,24.0,82.0,5,5,5,12,5,0,0,0,0,0,0,3,11,0,62,2545,$825,743,0,Together,Graduation
7144.0,0,2,92,81.0,4.0,33.0,5.0,2.0,291.0,0,23,1,1,0,0,0,0,0,0,0,3,11,0,54,2363,$125,-166,0,Single,PhD
18701.0,1,1,95,12.0,4.0,2.0,10.0,6.0,10.0,4,2,0,4,5,0,0,0,0,0,0,3,11,0,56,2549,$34,24,0,Single,Graduation
90369.0,0,0,2,292.0,51.0,981.0,224.0,23.0,17.0,1,4,6,6,1,0,0,0,0,0,0,3,11,1,64,2221,$1571,1554,0,Married,Graduation
63159.0,0,0,74,965.0,34.0,586.0,89.0,86.0,37.0,1,3,5,8,3,1,0,0,0,0,0,3,11,0,46,2760,$1760,1723,1,Single,PhD
37758.0,1,1,49,27.0,2.0,10.0,0.0,0.0,1.0,2,1,0,3,8,0,0,0,0,0,0,3,11,0,54,2792,$39,38,0,Together,Graduation
46757.0,0,1,71,777.0,30.0,163.0,0.0,51.0,122.0,6,4,4,7,9,0,0,0,0,0,0,3,11,0,57,2749,$1021,899,0,Single,PhD
79734.0,0,0,72,572.0,8.0,232.0,23.0,62.0,17.0,1,4,3,6,1,0,0,0,1,0,0,3,11,0,51,2160,$897,880,1,Married,Master
63207.0,0,0,68,438.0,169.0,565.0,91.0,169.0,70.0,1,2,3,6,7,0,0,0,1,0,0,3,11,0,28,2684,$1432,1362,1,Together,Graduation
72071.0,0,1,4,531.0,69.0,300.0,150.0,138.0,150.0,3,5,4,8,2,0,0,0,0,0,0,3,11,0,66,2659,$1188,1038,0,Divorced,Graduation
21840.0,1,0,80,17.0,0.0,9.0,0.0,0.0,1.0,1,1,0,3,9,0,0,0,0,0,0,3,11,0,37,2502,$26,25,0,Together,PhD
58582.0,0,1,15,402.0,35.0,106.0,101.0,77.0,42.0,2,9,2,9,5,0,1,0,0,0,0,3,11,0,38,2433,$721,679,1,Together,2n Cycle
72282.0,0,0,70,503.0,27.0,419.0,90.0,139.0,153.0,1,5,7,9,7,0,0,0,0,0,0,3,11,1,69,2504,$1178,1025,0,Single,Graduation
50387.0,0,2,91,369.0,9.0,87.0,12.0,14.0,34.0,3,6,2,8,5,0,0,0,0,0,0,3,11,0,64,2461,$491,457,0,Married,Graduation
32583.0,1,1,10,5.0,0.0,3.0,0.0,0.0,1.0,1,1,0,2,7,0,0,0,0,0,0,3,11,0,59,2173,$8,7,0,Together,PhD
62568.0,0,1,99,362.0,17.0,398.0,80.0,35.0,61.0,3,5,3,5,4,0,0,0,1,0,0,3,11,0,58,2242,$892,831,1,Together,Graduation
44635.0,1,1,25,56.0,0.0,9.0,0.0,0.0,3.0,2,2,0,3,7,0,0,0,0,0,0,3,11,0,49,2420,$65,62,0,Divorced,Master
33316.0,1,1,34,79.0,1.0,31.0,4.0,4.0,12.0,3,2,1,4,6,0,0,0,0,0,0,3,11,0,49,2427,$119,107,0,Single,Master
63967.0,0,1,57,387.0,84.0,141.0,73.0,35.0,162.0,3,4,4,12,2,0,0,0,0,0,0,3,11,0,52,2483,$720,558,0,Married,Graduation
52513.0,0,0,84,367.0,17.0,241.0,104.0,188.0,232.0,2,9,5,9,7,0,0,0,0,0,0,3,11,0,42,2822,$917,685,0,Together,2n Cycle
25293.0,1,0,51,15.0,0.0,11.0,0.0,2.0,9.0,1,1,1,2,8,0,0,0,0,0,0,3,11,0,51,2446,$28,19,0,Married,Graduation
54111.0,0,1,97,267.0,6.0,54.0,8.0,3.0,50.0,2,5,2,6,5,0,0,0,0,0,0,3,11,0,55,2467,$338,288,0,Widow,PhD
78394.0,0,0,13,298.0,27.0,697.0,216.0,24.0,166.0,1,4,6,5,2,0,0,0,0,0,0,3,11,1,34,2658,$1262,1096,0,Together,Graduation
80739.0,0,0,92,674.0,92.0,736.0,39.0,0.0,92.0,1,3,11,9,1,0,0,0,0,0,0,3,11,0,62,2561,$1541,1449,0,Married,Master
22669.0,1,0,30,16.0,14.0,36.0,37.0,22.0,48.0,3,4,1,2,9,0,0,0,0,0,0,3,11,1,45,2562,$125,77,0,Together,Master
29236.0,1,0,30,37.0,4.0,24.0,16.0,9.0,9.0,2,4,0,3,9,0,0,0,0,0,0,3,11,0,33,2423,$90,81,0,Single,Graduation
44911.0,0,1,11,159.0,0.0,22.0,2.0,1.0,31.0,3,4,1,4,7,0,0,0,0,0,0,3,11,0,61,2630,$184,153,0,Together,Graduation
54693.0,0,1,72,686.0,17.0,142.0,23.0,26.0,35.0,8,6,4,13,6,0,0,0,0,0,0,3,11,0,58,2656,$894,859,0,Married,PhD
48186.0,1,0,39,97.0,3.0,66.0,12.0,7.0,34.0,3,4,1,4,7,0,0,0,0,0,0,3,11,0,46,2260,$185,151,0,Together,Graduation
54809.0,1,1,0,63.0,6.0,57.0,13.0,13.0,22.0,4,2,1,5,4,0,0,0,0,0,0,3,11,1,43,2450,$152,130,0,Married,Graduation
41580.0,1,1,15,56.0,5.0,24.0,4.0,0.0,3.0,3,2,1,3,5,0,0,0,0,0,0,3,11,0,42,2725,$89,86,0,Together,Graduation
80336.0,0,0,12,209.0,19.0,456.0,160.0,142.0,66.0,1,2,9,13,1,0,0,0,0,0,0,3,11,0,50,2452,$986,920,0,Married,PhD
47743.0,0,1,56,198.0,2.0,43.0,0.0,12.0,20.0,3,4,1,6,6,0,1,0,0,0,0,3,11,0,63,2623,$255,235,1,Married,Graduation
62972.0,0,1,39,313.0,15.0,47.0,20.0,0.0,192.0,2,7,4,3,6,0,0,0,0,0,0,3,11,0,65,2854,$395,203,0,Married,2n Cycle
57333.0,0,1,55,941.0,14.0,397.0,76.0,58.0,176.0,11,8,5,9,6,0,0,0,0,0,0,3,11,1,66,2804,$1486,1310,0,Divorced,PhD
32313.0,1,0,60,86.0,4.0,56.0,2.0,4.0,7.0,3,4,0,4,9,0,0,0,0,0,0,3,11,0,38,2662,$152,145,0,Together,PhD
84953.0,0,0,73,167.0,48.0,602.0,63.0,72.0,72.0,1,3,10,4,2,0,1,1,1,0,0,3,11,1,67,2550,$952,880,3,Widow,Master
27071.0,1,0,90,8.0,3.0,19.0,0.0,2.0,3.0,2,2,0,3,6,0,0,0,0,0,0,3,11,0,52,2226,$32,29,0,Divorced,Master
68148.0,0,0,86,389.0,66.0,408.0,37.0,57.0,85.0,1,4,4,6,2,0,0,0,0,0,0,3,11,0,63,2461,$957,872,0,Together,Master
65735.0,1,1,37,239.0,7.0,119.0,4.0,15.0,11.0,5,6,2,6,7,0,0,0,0,0,0,3,11,0,55,2363,$384,373,0,Together,Master
86836.0,0,0,7,179.0,21.0,273.0,0.0,21.0,63.0,1,6,10,6,5,1,0,1,1,0,0,3,11,1,45,2814,$494,431,3,Married,PhD
4023.0,1,1,29,5.0,0.0,1.0,1.0,1.0,1.0,15,0,0,0,19,0,0,0,0,0,0,3,11,0,57,2165,$8,7,0,Married,PhD
30093.0,0,0,19,2.0,6.0,28.0,13.0,4.0,16.0,1,2,0,3,7,0,0,0,0,0,0,3,11,0,30,2515,$53,37,0,Married,Graduation
57705.0,0,1,14,383.0,0.0,53.0,6.0,4.0,40.0,3,8,1,6,6,0,0,0,0,0,0,3,11,0,54,2328,$446,406,0,Married,PhD
25008.0,1,0,72,2.0,8.0,8.0,6.0,1.0,9.0,2,1,0,3,8,0,0,0,0,0,0,3,11,0,32,2306,$25,16,0,Single,Graduation
83257.0,0,0,56,536.0,27.0,590.0,38.0,107.0,67.0,1,5,10,12,6,1,0,1,0,0,1,3,11,1,25,2808,$1298,1231,2,Single,2n Cycle
22280.0,1,0,85,2.0,1.0,4.0,3.0,1.0,2.0,1,1,0,2,8,0,0,0,0,0,0,3,11,0,45,2565,$11,9,0,Together,Graduation
72159.0,0,0,62,322.0,53.0,899.0,34.0,40.0,53.0,1,4,6,10,2,0,0,0,0,0,0,3,11,0,42,2767,$1348,1295,0,Married,PhD
64260.0,0,0,1,539.0,169.0,816.0,20.0,0.0,30.0,1,4,5,4,3,0,0,0,0,0,0,3,11,1,59,2693,$1544,1514,0,Together,Graduation
82733.0,0,0,28,712.0,50.0,420.0,65.0,38.0,38.0,1,8,4,7,4,0,0,0,0,0,0,3,11,1,36,2451,$1285,1247,0,Single,PhD
74290.0,0,1,70,1121.0,0.0,72.0,0.0,12.0,12.0,4,10,8,10,6,0,1,0,1,0,0,3,11,0,49,2480,$1205,1193,2,Divorced,Master
58217.0,2,1,84,68.0,1.0,13.0,3.0,5.0,13.0,1,2,0,4,6,0,0,0,0,0,0,3,11,0,69,2748,$90,77,0,Single,Master
21024.0,0,0,89,36.0,4.0,18.0,6.0,2.0,18.0,1,2,0,4,7,0,0,0,0,0,0,3,11,0,44,2519,$66,48,0,Together,Master
70116.0,0,0,73,707.0,44.0,603.0,95.0,58.0,29.0,1,2,8,12,1,0,0,0,0,0,0,3,11,0,48,2678,$1507,1478,0,Married,PhD
54006.0,1,0,42,174.0,77.0,203.0,6.0,24.0,97.0,2,8,1,7,7,0,0,0,0,0,0,3,11,0,35,2808,$484,387,0,Together,Graduation
69063.0,0,1,16,666.0,35.0,124.0,69.0,8.0,26.0,1,5,3,5,3,0,0,0,0,0,0,3,11,0,54,2758,$902,876,0,Married,PhD
11448.0,0,0,16,0.0,0.0,0.0,6.0,2.0,6.0,1,1,0,2,6,0,0,0,0,0,0,3,11,0,45,2355,$8,2,0,Divorced,2n Cycle
61825.0,0,1,56,162.0,50.0,100.0,55.0,30.0,27.0,1,4,2,8,4,0,0,0,0,0,0,3,11,0,41,2485,$397,370,0,Single,Graduation
70886.0,1,0,65,407.0,70.0,239.0,103.0,88.0,53.0,1,5,4,4,2,0,0,0,0,0,0,3,11,0,49,2417,$907,854,0,Married,Graduation
69109.0,0,0,10,823.0,25.0,459.0,124.0,29.0,95.0,1,6,6,7,4,0,0,1,0,0,0,3,11,1,38,2756,$1460,1365,1,Married,Graduation
60208.0,1,1,13,488.0,23.0,71.0,15.0,0.0,59.0,11,8,3,7,7,0,1,0,0,0,0,3,11,1,47,2789,$597,538,1,Widow,Graduation
32889.0,1,1,78,28.0,0.0,13.0,4.0,2.0,8.0,3,2,1,3,5,0,0,0,0,0,0,3,11,0,52,2455,$47,39,0,Together,Master
34738.0,1,0,51,3.0,2.0,10.0,3.0,0.0,2.0,1,1,0,3,6,0,0,0,0,0,0,3,11,0,36,2208,$18,16,0,Single,Graduation
30538.0,1,0,27,284.0,0.0,52.0,8.0,3.0,20.0,4,9,0,4,10,0,0,0,0,0,0,3,11,0,49,2795,$347,327,0,Together,Master
82326.0,0,0,30,938.0,142.0,754.0,159.0,81.0,183.0,1,5,10,6,2,0,1,1,1,0,0,3,11,1,43,2270,$2074,1891,3,Together,2n Cycle
26642.0,1,0,71,13.0,2.0,15.0,2.0,2.0,8.0,2,2,0,3,6,0,0,0,0,0,0,3,11,0,53,2279,$34,26,0,Divorced,PhD
69932.0,0,1,97,412.0,172.0,153.0,150.0,105.0,57.0,2,7,6,11,4,0,0,0,0,0,0,3,11,0,56,2541,$992,935,0,Divorced,Graduation
44503.0,1,1,83,31.0,1.0,8.0,0.0,0.0,8.0,2,2,0,3,6,0,0,0,0,0,0,3,11,0,48,2233,$40,32,0,Single,Graduation
60200.0,0,1,3,502.0,19.0,132.0,0.0,6.0,26.0,6,6,2,11,6,0,0,0,0,0,0,3,11,0,72,2702,$659,633,0,Single,PhD
49638.0,0,1,71,18.0,10.0,3.0,3.0,5.0,0.0,1,1,0,3,2,0,0,0,0,0,0,3,11,0,68,2230,$39,39,0,Divorced,Graduation
23830.0,0,0,3,1.0,8.0,6.0,4.0,8.0,16.0,1,1,0,3,7,0,0,0,0,0,0,3,11,0,33,2301,$27,11,0,Single,2n Cycle
33051.0,0,0,15,100.0,71.0,243.0,108.0,94.0,219.0,3,9,1,8,9,0,0,0,0,0,0,3,11,1,61,2841,$616,397,0,Widow,Master
72905.0,0,0,52,407.0,114.0,445.0,181.0,165.0,203.0,1,3,7,9,1,0,0,0,1,0,0,3,11,0,62,2318,$1312,1109,1,Married,Graduation
69702.0,0,1,8,664.0,9.0,240.0,50.0,19.0,57.0,2,7,7,10,4,0,0,0,0,0,0,3,11,0,69,2654,$982,925,0,Together,PhD
70300.0,1,0,89,1045.0,61.0,338.0,60.0,46.0,46.0,3,5,5,13,8,0,0,0,0,0,0,3,11,0,45,2508,$1550,1504,0,Divorced,Graduation
70643.0,0,0,66,1218.0,107.0,304.0,23.0,143.0,33.0,1,5,8,4,6,0,0,0,0,0,0,3,11,1,36,2781,$1795,1762,0,Married,PhD
30396.0,1,0,22,15.0,0.0,6.0,0.0,1.0,12.0,2,1,1,2,7,1,0,0,0,0,0,3,11,1,51,2219,$22,10,1,Married,PhD
50616.0,0,1,56,128.0,0.0,16.0,0.0,1.0,4.0,2,4,0,4,7,0,0,0,0,0,0,3,11,0,52,2231,$145,141,0,Divorced,PhD
62772.0,0,1,74,581.0,49.0,157.0,43.0,8.0,108.0,1,5,6,11,2,0,1,0,0,0,0,3,11,0,51,2565,$838,730,1,Single,Master
30298.0,0,0,48,6.0,3.0,12.0,6.0,1.0,0.0,1,1,1,3,3,0,0,0,0,0,0,3,11,0,35,2200,$28,28,0,Single,PhD
52413.0,1,0,67,185.0,8.0,133.0,56.0,56.0,12.0,2,7,1,7,7,0,0,0,0,0,0,3,11,0,36,2762,$438,426,0,Single,Graduation
44155.0,1,1,24,22.0,1.0,9.0,0.0,0.0,14.0,1,1,1,2,4,0,0,0,0,0,0,3,11,0,63,2320,$32,18,0,Married,PhD
86979.0,0,0,67,584.0,100.0,835.0,65.0,83.0,35.0,1,5,5,5,2,1,0,0,0,0,0,3,11,1,49,2393,$1667,1632,1,Divorced,PhD
76532.0,1,1,38,355.0,30.0,177.0,90.0,138.0,30.0,4,9,5,7,5,0,0,0,0,0,0,3,11,0,45,2452,$790,760,0,Together,Graduation
42081.0,1,0,86,175.0,10.0,110.0,54.0,6.0,27.0,2,6,3,4,6,1,0,0,0,0,0,3,11,0,38,2647,$355,328,1,Married,Graduation
67546.0,0,0,90,864.0,134.0,768.0,150.0,38.0,172.0,1,4,10,5,3,0,0,0,0,0,0,3,11,0,32,2826,$1954,1782,0,Married,PhD
88420.0,0,0,87,957.0,153.0,612.0,99.0,95.0,153.0,1,4,7,8,1,1,0,1,1,0,0,3,11,0,31,2217,$1916,1763,3,Together,Master
31158.0,1,0,62,25.0,6.0,16.0,20.0,0.0,5.0,2,2,0,3,8,0,0,0,0,0,0,3,11,0,35,2677,$67,62,0,Married,Graduation
61671.0,0,1,23,641.0,7.0,56.0,0.0,0.0,28.0,8,10,4,6,8,0,1,0,1,0,0,3,11,0,52,2185,$704,676,2,Divorced,Graduation
69719.0,0,0,99,273.0,86.0,208.0,177.0,14.0,43.0,1,2,3,5,1,0,0,0,0,0,0,3,11,0,46,2193,$758,715,0,Single,Graduation
49160.0,0,1,29,122.0,21.0,43.0,25.0,10.0,15.0,2,3,1,6,6,0,0,0,0,0,0,3,11,0,71,2411,$221,206,0,Divorced,Graduation
24882.0,1,0,52,1.0,4.0,10.0,29.0,0.0,36.0,1,1,1,2,6,1,0,0,0,0,0,3,11,0,42,2817,$44,8,1,Together,Basic
90933.0,0,0,90,1020.0,31.0,430.0,62.0,63.0,79.0,1,4,6,4,1,0,0,1,0,0,0,3,11,0,66,2249,$1606,1527,1,Single,PhD
113734.0,0,0,9,6.0,2.0,3.0,1.0,262.0,3.0,0,27,0,0,1,0,0,0,0,0,0,3,11,0,75,2191,$274,271,0,Single,PhD
59292.0,0,1,71,378.0,14.0,68.0,19.0,14.0,14.0,2,3,5,8,3,0,0,0,0,0,0,3,11,0,70,2540,$493,479,0,Together,PhD
45759.0,1,1,13,42.0,1.0,18.0,3.0,0.0,4.0,2,2,0,3,7,0,0,0,0,0,0,3,11,0,56,2650,$64,60,0,Married,PhD
22148.0,0,0,16,15.0,5.0,14.0,0.0,4.0,11.0,1,1,0,3,7,0,0,0,0,0,0,3,11,0,37,2236,$38,27,0,Single,Graduation
73395.0,0,0,94,272.0,7.0,80.0,20.0,7.0,11.0,1,4,4,6,2,0,0,0,0,0,0,3,11,0,33,2262,$386,375,0,Married,Master
29819.0,1,0,77,9.0,1.0,24.0,2.0,1.0,2.0,3,3,0,3,6,0,0,0,0,0,0,3,11,0,49,2407,$37,35,0,Divorced,Graduation
45688.0,0,1,20,279.0,0.0,18.0,0.0,0.0,9.0,2,3,1,8,4,0,1,0,0,0,0,3,11,0,52,2314,$297,288,1,Married,Graduation
62820.0,0,0,51,398.0,61.0,265.0,138.0,61.0,53.0,1,3,4,6,1,0,0,0,0,0,0,3,11,0,66,2573,$923,870,0,Married,Graduation
60491.0,0,1,81,637.0,47.0,237.0,12.0,19.0,76.0,4,6,11,7,5,0,0,0,0,0,0,3,11,0,49,2455,$952,876,0,Married,PhD
33235.0,1,0,71,45.0,0.0,16.0,2.0,1.0,6.0,1,3,0,3,7,0,0,0,0,0,0,3,11,0,34,2303,$64,58,0,Together,Graduation
35701.0,0,0,36,21.0,1.0,9.0,7.0,3.0,5.0,1,1,0,3,6,0,0,0,0,0,0,3,11,0,61,2626,$41,36,0,Married,Graduation
31535.0,1,0,95,15.0,4.0,13.0,0.0,0.0,19.0,1,1,1,2,7,1,0,0,0,0,0,3,11,0,40,2435,$32,13,1,Married,Master
92556.0,0,0,32,493.0,183.0,352.0,184.0,23.0,28.0,0,3,5,13,0,0,0,0,0,0,0,3,11,0,60,2229,$1235,1207,0,Together,2n Cycle
67384.0,0,1,32,957.0,40.0,175.0,158.0,53.0,107.0,2,7,8,5,5,0,1,0,0,0,0,3,11,0,50,2755,$1383,1276,1,Single,Graduation
80573.0,0,0,85,829.0,138.0,430.0,60.0,92.0,15.0,1,4,6,13,2,0,0,0,0,0,0,3,11,0,49,2782,$1549,1534,0,Together,Master
77870.0,0,1,93,1017.0,50.0,500.0,65.0,50.0,133.0,3,5,5,5,8,0,1,0,1,0,0,3,11,1,53,2835,$1682,1549,2,Married,Graduation
52278.0,0,1,24,953.0,0.0,71.0,0.0,0.0,174.0,6,10,5,10,8,0,0,0,0,0,0,3,11,0,57,2679,$1024,850,0,Widow,PhD
57107.0,0,1,44,159.0,0.0,120.0,0.0,0.0,137.0,7,4,4,8,8,0,1,0,0,1,0,3,11,1,52,2833,$279,142,2,Single,Graduation
18929.0,0,0,15,32.0,0.0,8.0,23.0,4.0,18.0,1,1,0,4,6,0,0,0,0,0,0,3,11,0,30,2657,$67,49,0,Married,Graduation
36038.0,1,0,82,23.0,0.0,15.0,0.0,2.0,7.0,2,3,0,3,6,0,0,0,0,0,0,3,11,0,39,2553,$40,33,0,Single,PhD
20180.0,0,0,27,18.0,42.0,24.0,15.0,20.0,18.0,1,2,1,4,7,0,0,0,0,0,0,3,11,0,44,2653,$119,101,0,Single,Graduation
34230.0,1,1,72,15.0,0.0,4.0,0.0,0.0,2.0,1,1,0,2,7,0,0,0,0,0,0,3,11,0,55,2709,$19,17,0,Together,PhD
31878.0,0,1,7,23.0,4.0,5.0,10.0,5.0,23.0,1,1,0,4,3,0,0,0,0,0,0,3,11,0,43,2166,$47,24,0,Single,2n Cycle
70932.0,0,1,57,200.0,193.0,100.0,46.0,185.0,185.0,2,6,2,12,3,0,0,0,0,0,0,3,11,0,48,2320,$724,539,0,Married,2n Cycle
91249.0,0,0,84,1324.0,27.0,119.0,71.0,108.0,27.0,0,7,9,6,4,0,1,1,1,1,0,3,11,1,64,2776,$1649,1622,4,Single,Graduation
77598.0,0,0,53,1193.0,33.0,281.0,129.0,66.0,33.0,1,7,5,13,3,0,0,1,0,0,0,3,11,0,77,2430,$1702,1669,1,Single,Master
80982.0,1,1,48,505.0,137.0,401.0,104.0,22.0,22.0,3,11,5,11,5,0,0,0,0,0,1,3,11,0,61,2696,$1169,1147,0,Single,Graduation
22701.0,1,0,2,2.0,4.0,9.0,0.0,4.0,5.0,1,1,0,3,5,0,0,0,0,0,0,3,11,0,43,2456,$19,14,0,Married,Master
